"ID";"GebruikVanGeweld";"SoortDiefstal";"RegioS";"Perioden";"TotaalGeregistreerdeDiefstallen_1";"GeregistreerdeDiefstallenRelatief_2";"GeregistreerdeDiefstallenPer1000Inw_3";"TotaalOpgehelderdeDiefstallen_4";"OpgehelderdeDiefstallenRelatief_5";"RegistratiesVanVerdachten_6"
"225239";"2";"09";"PV25  ";"2017JJ00";"      45";"       0";"       .";"       0";"     0.0";"       0"
"225240";"2";"09";"PV26  ";"2010JJ00";"      80";"       0";"       .";"       5";"     7.7";"       5"
"225241";"2";"09";"PV26  ";"2011JJ00";"     105";"       0";"     0.1";"       5";"     2.8";"       5"
"225242";"2";"09";"PV26  ";"2012JJ00";"      75";"       0";"       .";"       5";"     7.8";"       5"
"225243";"2";"09";"PV26  ";"2013JJ00";"      95";"       0";"       .";"       5";"     7.3";"      10"
"225244";"2";"09";"PV26  ";"2014JJ00";"     105";"       0";"     0.1";"      10";"     7.6";"      10"
"225245";"2";"09";"PV26  ";"2015JJ00";"      95";"       0";"       .";"       5";"     4.2";"       5"
"225246";"2";"09";"PV26  ";"2016JJ00";"      50";"       0";"       .";"       0";"     0.0";"       0"
"225247";"2";"09";"PV26  ";"2017JJ00";"      60";"       0";"       .";"       5";"     6.6";"       5"
"225248";"2";"09";"PV27  ";"2010JJ00";"     615";"       0";"     0.2";"      50";"     8.0";"      90"
"225249";"2";"09";"PV27  ";"2011JJ00";"     745";"       1";"     0.3";"      50";"     7.0";"      65"
"225250";"2";"09";"PV27  ";"2012JJ00";"     645";"       0";"     0.2";"      55";"     8.9";"      90"
"225251";"2";"09";"PV27  ";"2013JJ00";"     775";"       1";"     0.3";"      45";"     5.7";"      70"
"225252";"2";"09";"PV27  ";"2014JJ00";"     670";"       1";"     0.2";"      50";"     7.3";"      65"
"225253";"2";"09";"PV27  ";"2015JJ00";"     580";"       0";"     0.2";"      30";"     5.3";"      45"
"225254";"2";"09";"PV27  ";"2016JJ00";"     500";"       0";"     0.2";"      40";"     8.4";"      70"
"225255";"2";"09";"PV27  ";"2017JJ00";"     405";"       0";"     0.1";"      15";"     4.0";"      20"
"225256";"2";"09";"PV28  ";"2010JJ00";"     420";"       0";"     0.1";"      40";"     9.5";"      65"
"225257";"2";"09";"PV28  ";"2011JJ00";"     360";"       0";"     0.1";"      35";"     9.4";"      60"
"225258";"2";"09";"PV28  ";"2012JJ00";"     485";"       0";"     0.1";"      25";"     5.0";"      40"
"225259";"2";"09";"PV28  ";"2013JJ00";"     430";"       0";"     0.1";"      35";"     8.2";"      55"
"225260";"2";"09";"PV28  ";"2014JJ00";"     370";"       0";"     0.1";"      20";"     5.7";"      30"
"225261";"2";"09";"PV28  ";"2015JJ00";"     280";"       0";"     0.1";"      20";"     7.8";"      35"
"225262";"2";"09";"PV28  ";"2016JJ00";"     285";"       0";"     0.1";"      15";"     4.5";"      20"
"225263";"2";"09";"PV28  ";"2017JJ00";"     280";"       0";"     0.1";"      20";"     7.2";"      30"
"225264";"2";"09";"PV29  ";"2010JJ00";"      75";"       1";"       .";"       0";"     0.0";"       5"
"225265";"2";"09";"PV29  ";"2011JJ00";"      60";"       1";"       .";"       5";"     8.5";"      10"
"225266";"2";"09";"PV29  ";"2012JJ00";"      65";"       1";"       .";"       5";"     4.5";"       5"
"225267";"2";"09";"PV29  ";"2013JJ00";"      55";"       1";"       .";"       5";"     7.5";"       5"
"225268";"2";"09";"PV29  ";"2014JJ00";"      90";"       1";"       .";"       0";"     0.0";"       0"
"225269";"2";"09";"PV29  ";"2015JJ00";"      55";"       1";"       .";"       0";"     0.0";"       0"
"225270";"2";"09";"PV29  ";"2016JJ00";"      65";"       1";"       .";"       0";"     0.0";"       5"
"225271";"2";"09";"PV29  ";"2017JJ00";"     155";"       3";"     0.4";"       0";"     0.0";"       0"
"225272";"2";"09";"PV30  ";"2010JJ00";"     140";"       0";"     0.1";"      10";"     7.2";"      10"
"225273";"2";"09";"PV30  ";"2011JJ00";"     155";"       0";"     0.1";"      10";"     6.4";"      20"
"225274";"2";"09";"PV30  ";"2012JJ00";"     150";"       0";"     0.1";"       5";"     4.7";"      15"
"225275";"2";"09";"PV30  ";"2013JJ00";"     140";"       0";"     0.1";"       0";"     0.0";"       0"
"225276";"2";"09";"PV30  ";"2014JJ00";"     140";"       0";"     0.1";"      10";"     5.8";"      15"
"225277";"2";"09";"PV30  ";"2015JJ00";"      85";"       0";"       .";"      10";"    12.6";"      20"
"225278";"2";"09";"PV30  ";"2016JJ00";"      65";"       0";"       .";"       5";"     6.3";"       5"
"225279";"2";"09";"PV30  ";"2017JJ00";"      95";"       0";"       .";"       5";"     3.1";"      10"
"225280";"2";"09";"PV31  ";"2010JJ00";"      55";"       0";"       .";"       0";"     0.0";"       0"
"225281";"2";"09";"PV31  ";"2011JJ00";"      90";"       0";"       .";"       0";"     0.0";"       0"
"225282";"2";"09";"PV31  ";"2012JJ00";"      35";"       0";"       .";"       0";"     0.0";"       5"
"225283";"2";"09";"PV31  ";"2013JJ00";"      60";"       0";"       .";"       0";"     0.0";"       0"
"225284";"2";"09";"PV31  ";"2014JJ00";"      75";"       0";"       .";"       0";"     0.0";"       0"
"225285";"2";"09";"PV31  ";"2015JJ00";"      30";"       0";"       .";"       0";"     0.0";"       0"
"225286";"2";"09";"PV31  ";"2016JJ00";"      45";"       0";"       .";"       0";"     0.0";"       0"
"225287";"2";"09";"PV31  ";"2017JJ00";"      50";"       0";"       .";"       5";"    12.0";"       5"
"225288";"2";"09";"PV99  ";"2010JJ00";"      10";"       1";"     0.0";"       5";"    33.3";"       5"
"225289";"2";"09";"PV99  ";"2011JJ00";"       5";"       0";"";"       0";"     0.0";"       5"
"225290";"2";"09";"PV99  ";"2012JJ00";"      10";"       1";"";"       0";"     0.0";"       0"
"225291";"2";"09";"PV99  ";"2013JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"225292";"2";"09";"PV99  ";"2014JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"225293";"2";"09";"PV99  ";"2015JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"225294";"2";"09";"PV99  ";"2016JJ00";"       5";"       1";"";"       0";"     0.0";"       0"
"225295";"2";"09";"PV99  ";"2017JJ00";"       5";"       0";"";"       0";"     0.0";"       0"
"229008";"2";"10";"PV20  ";"2010JJ00";"      20";"       0";"       .";"       5";"    33.3";"      10"
"229009";"2";"10";"PV20  ";"2011JJ00";"      10";"       0";"       .";"       5";"    25.0";"      10"
"229010";"2";"10";"PV20  ";"2012JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229011";"2";"10";"PV20  ";"2013JJ00";"      15";"       0";"       .";"       5";"    33.3";"       5"
"229012";"2";"10";"PV20  ";"2014JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229013";"2";"10";"PV20  ";"2015JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229014";"2";"10";"PV20  ";"2016JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229015";"2";"10";"PV20  ";"2017JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229016";"2";"10";"PV21  ";"2010JJ00";"      20";"       0";"       .";"       5";"    22.7";"      10"
"229017";"2";"10";"PV21  ";"2011JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"229018";"2";"10";"PV21  ";"2012JJ00";"      20";"       0";"       .";"       0";"     0.0";"       0"
"229019";"2";"10";"PV21  ";"2013JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"229020";"2";"10";"PV21  ";"2014JJ00";"      15";"       0";"       .";"       0";"     0.0";"       5"
"229021";"2";"10";"PV21  ";"2015JJ00";"      15";"       0";"       .";"       0";"     0.0";"       5"
"229022";"2";"10";"PV21  ";"2016JJ00";"      10";"       0";"       .";"       5";"    27.3";"       5"
"229023";"2";"10";"PV21  ";"2017JJ00";"      10";"       0";"       .";"       5";"    36.4";"       5"
"229024";"2";"10";"PV22  ";"2010JJ00";"      20";"       0";"       .";"       0";"     0.0";"       5"
"229025";"2";"10";"PV22  ";"2011JJ00";"      15";"       0";"       .";"       5";"    38.5";"       5"
"229026";"2";"10";"PV22  ";"2012JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229027";"2";"10";"PV22  ";"2013JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229028";"2";"10";"PV22  ";"2014JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"229029";"2";"10";"PV22  ";"2015JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"229030";"2";"10";"PV22  ";"2016JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229031";"2";"10";"PV22  ";"2017JJ00";"       5";"       0";"       .";"       0";"     0.0";"       5"
"229032";"2";"10";"PV23  ";"2010JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"229033";"2";"10";"PV23  ";"2011JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"229034";"2";"10";"PV23  ";"2012JJ00";"      20";"       0";"       .";"       0";"     0.0";"       0"
"229035";"2";"10";"PV23  ";"2013JJ00";"      25";"       0";"       .";"       5";"    15.4";"       5"
"229036";"2";"10";"PV23  ";"2014JJ00";"      30";"       0";"       .";"       0";"     0.0";"       0"
"229037";"2";"10";"PV23  ";"2015JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"229038";"2";"10";"PV23  ";"2016JJ00";"      15";"       0";"       .";"       5";"    23.1";"       5"
"229039";"2";"10";"PV23  ";"2017JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229040";"2";"10";"PV24  ";"2010JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229041";"2";"10";"PV24  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"229042";"2";"10";"PV24  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"229043";"2";"10";"PV24  ";"2013JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229044";"2";"10";"PV24  ";"2014JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229045";"2";"10";"PV24  ";"2015JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229046";"2";"10";"PV24  ";"2016JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229047";"2";"10";"PV24  ";"2017JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229048";"2";"10";"PV25  ";"2010JJ00";"      45";"       0";"       .";"       5";"    11.4";"       5"
"229049";"2";"10";"PV25  ";"2011JJ00";"      55";"       0";"       .";"      10";"    19.6";"      15"
"229050";"2";"10";"PV25  ";"2012JJ00";"      40";"       0";"       .";"      10";"    22.0";"      10"
"229051";"2";"10";"PV25  ";"2013JJ00";"      35";"       0";"       .";"      10";"    29.7";"      15"
"229052";"2";"10";"PV25  ";"2014JJ00";"      35";"       0";"       .";"       5";"    21.2";"       5"
"229053";"2";"10";"PV25  ";"2015JJ00";"      30";"       0";"       .";"       0";"     0.0";"       0"
"229054";"2";"10";"PV25  ";"2016JJ00";"      35";"       0";"       .";"       0";"     0.0";"       0"
"229055";"2";"10";"PV25  ";"2017JJ00";"      15";"       0";"       .";"       5";"    17.6";"       5"
"229056";"2";"10";"PV26  ";"2010JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229057";"2";"10";"PV26  ";"2011JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229058";"2";"10";"PV26  ";"2012JJ00";"      15";"       0";"       .";"       0";"     0.0";"       0"
"229059";"2";"10";"PV26  ";"2013JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229060";"2";"10";"PV26  ";"2014JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229061";"2";"10";"PV26  ";"2015JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229062";"2";"10";"PV26  ";"2016JJ00";"      15";"       0";"       .";"       5";"    23.1";"       5"
"229063";"2";"10";"PV26  ";"2017JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229064";"2";"10";"PV27  ";"2010JJ00";"      40";"       0";"       .";"       5";"    12.8";"      10"
"229065";"2";"10";"PV27  ";"2011JJ00";"      25";"       0";"       .";"       5";"    18.5";"       5"
"229066";"2";"10";"PV27  ";"2012JJ00";"      30";"       0";"       .";"       5";"    25.0";"      10"
"229067";"2";"10";"PV27  ";"2013JJ00";"      10";"       0";"       .";"       5";"    25.0";"       5"
"229068";"2";"10";"PV27  ";"2014JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229069";"2";"10";"PV27  ";"2015JJ00";"      20";"       0";"       .";"       0";"     0.0";"       0"
"229070";"2";"10";"PV27  ";"2016JJ00";"      25";"       0";"       .";"       5";"    11.5";"       5"
"229071";"2";"10";"PV27  ";"2017JJ00";"      20";"       0";"       .";"       5";"    15.8";"       5"
"229072";"2";"10";"PV28  ";"2010JJ00";"      35";"       0";"       .";"       5";"    19.4";"      15"
"229073";"2";"10";"PV28  ";"2011JJ00";"      45";"       0";"       .";"       5";"     8.7";"       5"
"229074";"2";"10";"PV28  ";"2012JJ00";"      45";"       0";"       .";"      10";"    17.0";"      10"
"229075";"2";"10";"PV28  ";"2013JJ00";"      25";"       0";"       .";"       5";"    14.8";"       5"
"229076";"2";"10";"PV28  ";"2014JJ00";"      30";"       0";"       .";"       0";"     0.0";"       0"
"229077";"2";"10";"PV28  ";"2015JJ00";"      20";"       0";"       .";"       5";"    21.1";"       5"
"229078";"2";"10";"PV28  ";"2016JJ00";"      15";"       0";"       .";"       5";"    20.0";"       5"
"229079";"2";"10";"PV28  ";"2017JJ00";"      20";"       0";"       .";"       0";"     0.0";"       5"
"229080";"2";"10";"PV29  ";"2010JJ00";"      10";"       0";"       .";"       0";"     0.0";"       5"
"229081";"2";"10";"PV29  ";"2011JJ00";"      10";"       0";"       .";"       5";"    30.0";"       5"
"229082";"2";"10";"PV29  ";"2012JJ00";"      10";"       0";"       .";"       0";"     0.0";"       5"
"229083";"2";"10";"PV29  ";"2013JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229084";"2";"10";"PV29  ";"2014JJ00";"       5";"       0";"       .";"       5";"    66.7";"       5"
"229085";"2";"10";"PV29  ";"2015JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229086";"2";"10";"PV29  ";"2016JJ00";"       5";"       0";"       .";"       0";"     0.0";"       0"
"229087";"2";"10";"PV29  ";"2017JJ00";"       5";"       0";"       .";"       0";"     0.0";"      10"
"229088";"2";"10";"PV30  ";"2010JJ00";"      85";"       0";"       .";"      10";"     9.3";"      10"
"229089";"2";"10";"PV30  ";"2011JJ00";"      85";"       0";"       .";"       5";"     6.0";"       5"
"229090";"2";"10";"PV30  ";"2012JJ00";"     105";"       0";"     0.0";"       5";"     4.7";"       5"
"229091";"2";"10";"PV30  ";"2013JJ00";"      60";"       0";"       .";"       5";"     9.8";"      10"
"229092";"2";"10";"PV30  ";"2014JJ00";"      50";"       0";"       .";"       5";"    10.0";"       5"
"229093";"2";"10";"PV30  ";"2015JJ00";"      55";"       0";"       .";"       5";"     7.0";"      10"
"229094";"2";"10";"PV30  ";"2016JJ00";"      40";"       0";"       .";"       5";"     9.8";"       5"
"229095";"2";"10";"PV30  ";"2017JJ00";"      35";"       0";"       .";"       5";"    16.2";"       5"
"229096";"2";"10";"PV31  ";"2010JJ00";"      45";"       0";"       .";"       5";"    15.2";"      10"
"229097";"2";"10";"PV31  ";"2011JJ00";"      45";"       0";"       .";"       5";"    10.9";"       5"
"229098";"2";"10";"PV31  ";"2012JJ00";"      30";"       0";"       .";"       0";"     0.0";"       0"
"229099";"2";"10";"PV31  ";"2013JJ00";"      40";"       0";"       .";"       0";"     0.0";"       0"
"229100";"2";"10";"PV31  ";"2014JJ00";"      40";"       0";"       .";"       0";"     0.0";"       5"
"229101";"2";"10";"PV31  ";"2015JJ00";"      25";"       0";"       .";"       0";"     0.0";"       0"
"229102";"2";"10";"PV31  ";"2016JJ00";"      20";"       0";"       .";"       0";"     0.0";"       0"
"229103";"2";"10";"PV31  ";"2017JJ00";"      10";"       0";"       .";"       0";"     0.0";"       0"
"229104";"2";"10";"PV99  ";"2010JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"229105";"2";"10";"PV99  ";"2011JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"229106";"2";"10";"PV99  ";"2012JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"229107";"2";"10";"PV99  ";"2013JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"229108";"2";"10";"PV99  ";"2014JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"229109";"2";"10";"PV99  ";"2015JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"229110";"2";"10";"PV99  ";"2016JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"229111";"2";"10";"PV99  ";"2017JJ00";"       0";"       0";"     0.0";"       0";"     0.0";"       0"
"232824";"2";"11";"PV20  ";"2010JJ00";"";"";"";"";"";""
"232825";"2";"11";"PV20  ";"2011JJ00";"";"";"";"";"";""
"232826";"2";"11";"PV20  ";"2012JJ00";"";"";"";"";"";""
"232827";"2";"11";"PV20  ";"2013JJ00";"";"";"";"";"";""
"232828";"2";"11";"PV20  ";"2014JJ00";"";"";"";"";"";""
"232829";"2";"11";"PV20  ";"2015JJ00";"";"";"";"";"";""
"232830";"2";"11";"PV20  ";"2016JJ00";"";"";"";"";"";""
"232831";"2";"11";"PV20  ";"2017JJ00";"";"";"";"";"";""
"232832";"2";"11";"PV21  ";"2010JJ00";"";"";"";"";"";""
"232833";"2";"11";"PV21  ";"2011JJ00";"";"";"";"";"";""
"232834";"2";"11";"PV21  ";"2012JJ00";"";"";"";"";"";""
"232835";"2";"11";"PV21  ";"2013JJ00";"";"";"";"";"";""
"232836";"2";"11";"PV21  ";"2014JJ00";"";"";"";"";"";""
"232837";"2";"11";"PV21  ";"2015JJ00";"";"";"";"";"";""
"232838";"2";"11";"PV21  ";"2016JJ00";"";"";"";"";"";""
"232839";"2";"11";"PV21  ";"2017JJ00";"";"";"";"";"";""
"232840";"2";"11";"PV22  ";"2010JJ00";"";"";"";"";"";""
"232841";"2";"11";"PV22  ";"2011JJ00";"";"";"";"";"";""
"232842";"2";"11";"PV22  ";"2012JJ00";"";"";"";"";"";""
"232843";"2";"11";"PV22  ";"2013JJ00";"";"";"";"";"";""
"232844";"2";"11";"PV22  ";"2014JJ00";"";"";"";"";"";""
"232845";"2";"11";"PV22  ";"2015JJ00";"";"";"";"";"";""
"232846";"2";"11";"PV22  ";"2016JJ00";"";"";"";"";"";""
"232847";"2";"11";"PV22  ";"2017JJ00";"";"";"";"";"";""
"232848";"2";"11";"PV23  ";"2010JJ00";"";"";"";"";"";""
"232849";"2";"11";"PV23  ";"2011JJ00";"";"";"";"";"";""
"232850";"2";"11";"PV23  ";"2012JJ00";"";"";"";"";"";""
"232851";"2";"11";"PV23  ";"2013JJ00";"";"";"";"";"";""
"232852";"2";"11";"PV23  ";"2014JJ00";"";"";"";"";"";""
"232853";"2";"11";"PV23  ";"2015JJ00";"";"";"";"";"";""
"232854";"2";"11";"PV23  ";"2016JJ00";"";"";"";"";"";""
"232855";"2";"11";"PV23  ";"2017JJ00";"";"";"";"";"";""
"232856";"2";"11";"PV24  ";"2010JJ00";"";"";"";"";"";""
"232857";"2";"11";"PV24  ";"2011JJ00";"";"";"";"";"";""
"232858";"2";"11";"PV24  ";"2012JJ00";"";"";"";"";"";""
"232859";"2";"11";"PV24  ";"2013JJ00";"";"";"";"";"";""
"232860";"2";"11";"PV24  ";"2014JJ00";"";"";"";"";"";""
"232861";"2";"11";"PV24  ";"2015JJ00";"";"";"";"";"";""
"232862";"2";"11";"PV24  ";"2016JJ00";"";"";"";"";"";""
"232863";"2";"11";"PV24  ";"2017JJ00";"";"";"";"";"";""
"232864";"2";"11";"PV25  ";"2010JJ00";"";"";"";"";"";""
"232865";"2";"11";"PV25  ";"2011JJ00";"";"";"";"";"";""
"232866";"2";"11";"PV25  ";"2012JJ00";"";"";"";"";"";""
"232867";"2";"11";"PV25  ";"2013JJ00";"";"";"";"";"";""
"232868";"2";"11";"PV25  ";"2014JJ00";"";"";"";"";"";""
"232869";"2";"11";"PV25  ";"2015JJ00";"";"";"";"";"";""
"232870";"2";"11";"PV25  ";"2016JJ00";"";"";"";"";"";""
"232871";"2";"11";"PV25  ";"2017JJ00";"";"";"";"";"";""
"232872";"2";"11";"PV26  ";"2010JJ00";"";"";"";"";"";""
"232873";"2";"11";"PV26  ";"2011JJ00";"";"";"";"";"";""
"232874";"2";"11";"PV26  ";"2012JJ00";"";"";"";"";"";""
"232875";"2";"11";"PV26  ";"2013JJ00";"";"";"";"";"";""
"232876";"2";"11";"PV26  ";"2014JJ00";"";"";"";"";"";""
"232877";"2";"11";"PV26  ";"2015JJ00";"";"";"";"";"";""
"232878";"2";"11";"PV26  ";"2016JJ00";"";"";"";"";"";""
"232879";"2";"11";"PV26  ";"2017JJ00";"";"";"";"";"";""
"232880";"2";"11";"PV27  ";"2010JJ00";"";"";"";"";"";""
"232881";"2";"11";"PV27  ";"2011JJ00";"";"";"";"";"";""
"232882";"2";"11";"PV27  ";"2012JJ00";"";"";"";"";"";""
"232883";"2";"11";"PV27  ";"2013JJ00";"";"";"";"";"";""
"232884";"2";"11";"PV27  ";"2014JJ00";"";"";"";"";"";""
"232885";"2";"11";"PV27  ";"2015JJ00";"";"";"";"";"";""
"232886";"2";"11";"PV27  ";"2016JJ00";"";"";"";"";"";""
"232887";"2";"11";"PV27  ";"2017JJ00";"";"";"";"";"";""
"232888";"2";"11";"PV28  ";"2010JJ00";"";"";"";"";"";""
"232889";"2";"11";"PV28  ";"2011JJ00";"";"";"";"";"";""
"232890";"2";"11";"PV28  ";"2012JJ00";"";"";"";"";"";""
"232891";"2";"11";"PV28  ";"2013JJ00";"";"";"";"";"";""
"232892";"2";"11";"PV28  ";"2014JJ00";"";"";"";"";"";""
"232893";"2";"11";"PV28  ";"2015JJ00";"";"";"";"";"";""
"232894";"2";"11";"PV28  ";"2016JJ00";"";"";"";"";"";""
"232895";"2";"11";"PV28  ";"2017JJ00";"";"";"";"";"";""
"232896";"2";"11";"PV29  ";"2010JJ00";"";"";"";"";"";""
"232897";"2";"11";"PV29  ";"2011JJ00";"";"";"";"";"";""
"232898";"2";"11";"PV29  ";"2012JJ00";"";"";"";"";"";""
"232899";"2";"11";"PV29  ";"2013JJ00";"";"";"";"";"";""
"232900";"2";"11";"PV29  ";"2014JJ00";"";"";"";"";"";""
"232901";"2";"11";"PV29  ";"2015JJ00";"";"";"";"";"";""
"232902";"2";"11";"PV29  ";"2016JJ00";"";"";"";"";"";""
"232903";"2";"11";"PV29  ";"2017JJ00";"";"";"";"";"";""
"232904";"2";"11";"PV30  ";"2010JJ00";"";"";"";"";"";""
"232905";"2";"11";"PV30  ";"2011JJ00";"";"";"";"";"";""
"232906";"2";"11";"PV30  ";"2012JJ00";"";"";"";"";"";""
"232907";"2";"11";"PV30  ";"2013JJ00";"";"";"";"";"";""
"232908";"2";"11";"PV30  ";"2014JJ00";"";"";"";"";"";""
"232909";"2";"11";"PV30  ";"2015JJ00";"";"";"";"";"";""
"232910";"2";"11";"PV30  ";"2016JJ00";"";"";"";"";"";""
"232911";"2";"11";"PV30  ";"2017JJ00";"";"";"";"";"";""
"232912";"2";"11";"PV31  ";"2010JJ00";"";"";"";"";"";""
"232913";"2";"11";"PV31  ";"2011JJ00";"";"";"";"";"";""
"232914";"2";"11";"PV31  ";"2012JJ00";"";"";"";"";"";""
"232915";"2";"11";"PV31  ";"2013JJ00";"";"";"";"";"";""
"232916";"2";"11";"PV31  ";"2014JJ00";"";"";"";"";"";""
"232917";"2";"11";"PV31  ";"2015JJ00";"";"";"";"";"";""
"232918";"2";"11";"PV31  ";"2016JJ00";"";"";"";"";"";""
"232919";"2";"11";"PV31  ";"2017JJ00";"";"";"";"";"";""
"232920";"2";"11";"PV99  ";"2010JJ00";"";"";"";"";"";""
"232921";"2";"11";"PV99  ";"2011JJ00";"";"";"";"";"";""
"232922";"2";"11";"PV99  ";"2012JJ00";"";"";"";"";"";""
"232923";"2";"11";"PV99  ";"2013JJ00";"";"";"";"";"";""
"232924";"2";"11";"PV99  ";"2014JJ00";"";"";"";"";"";""
"232925";"2";"11";"PV99  ";"2015JJ00";"";"";"";"";"";""
"232926";"2";"11";"PV99  ";"2016JJ00";"";"";"";"";"";""
"232927";"2";"11";"PV99  ";"2017JJ00";"";"";"";"";"";""
"236640";"2";"12";"PV20  ";"2010JJ00";"     550";"       3";"     1.0";"      20";"     3.6";"      35"
"236641";"2";"12";"PV20  ";"2011JJ00";"     770";"       4";"     1.3";"      20";"     2.7";"      25"
"236642";"2";"12";"PV20  ";"2012JJ00";"     670";"       3";"     1.1";"      30";"     4.3";"      35"
"236643";"2";"12";"PV20  ";"2013JJ00";"     835";"       4";"     1.4";"      35";"     4.4";"      45"
"236644";"2";"12";"PV20  ";"2014JJ00";"     570";"       3";"     1.0";"      25";"     4.7";"      35"
"236645";"2";"12";"PV20  ";"2015JJ00";"     555";"       3";"     1.0";"      20";"     3.6";"      20"
"236646";"2";"12";"PV20  ";"2016JJ00";"     670";"       4";"     1.1";"      45";"     6.9";"      70"
"236647";"2";"12";"PV20  ";"2017JJ00";"     385";"       3";"     0.7";"      35";"     8.8";"      55"
"236648";"2";"12";"PV21  ";"2010JJ00";"     320";"       2";"     0.5";"      15";"     4.1";"      20"
"236649";"2";"12";"PV21  ";"2011JJ00";"     395";"       3";"     0.6";"      20";"     5.1";"      25"
"236650";"2";"12";"PV21  ";"2012JJ00";"     425";"       3";"     0.7";"      10";"     2.3";"      15"
"236651";"2";"12";"PV21  ";"2013JJ00";"     355";"       2";"     0.5";"      10";"     3.4";"      20"
"236652";"2";"12";"PV21  ";"2014JJ00";"     280";"       2";"     0.4";"      15";"     6.1";"      25"
"236653";"2";"12";"PV21  ";"2015JJ00";"     250";"       2";"     0.4";"      15";"     5.6";"      20"
"236654";"2";"12";"PV21  ";"2016JJ00";"     210";"       2";"     0.3";"      10";"     4.8";"      10"
"236655";"2";"12";"PV21  ";"2017JJ00";"     175";"       2";"     0.3";"      20";"    11.6";"      25"
"236656";"2";"12";"PV22  ";"2010JJ00";"     235";"       2";"     0.5";"      10";"     3.9";"       5"
"236657";"2";"12";"PV22  ";"2011JJ00";"     295";"       2";"     0.6";"      10";"     4.1";"      15"
"236658";"2";"12";"PV22  ";"2012JJ00";"     325";"       3";"     0.7";"       5";"     1.8";"      10"
"236659";"2";"12";"PV22  ";"2013JJ00";"     300";"       2";"     0.6";"      10";"     3.3";"      15"
"236660";"2";"12";"PV22  ";"2014JJ00";"     225";"       2";"     0.5";"      10";"     5.4";"      15"
"236661";"2";"12";"PV22  ";"2015JJ00";"     180";"       2";"     0.4";"      10";"     4.4";"      10"
"236662";"2";"12";"PV22  ";"2016JJ00";"     140";"       2";"     0.3";"       5";"     3.5";"      10"
"236663";"2";"12";"PV22  ";"2017JJ00";"     120";"       2";"     0.2";"      10";"     6.7";"      20"
"236664";"2";"12";"PV23  ";"2010JJ00";"     745";"       2";"     0.7";"      20";"     2.8";"      50"
"236665";"2";"12";"PV23  ";"2011JJ00";"     985";"       3";"     0.9";"      35";"     3.5";"      40"
"236666";"2";"12";"PV23  ";"2012JJ00";"    1425";"       4";"     1.3";"      45";"     3.1";"      60"
"236667";"2";"12";"PV23  ";"2013JJ00";"    1220";"       3";"     1.1";"      45";"     3.5";"      55"
